<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
123 60 09/25/23 04:00 93.8900000 93.9000000 93.5300000 93.7100000 406
123 60 09/25/23 05:00 93.7000000 93.8600000 93.3800000 93.3900000 2152
123 60 09/25/23 06:00 93.3900000 93.6300000 93.3800000 93.5300000 993
123 60 09/25/23 07:00 93.5500000 93.5800000 93.3800000 93.4500000 744
123 60 09/25/23 08:00 93.4800000 93.8500000 93.4800000 93.7900000 2265
123 60 09/25/23 09:00 93.8000000 93.8600000 93.6100000 93.6700000 1336
123 60 09/25/23 10:00 93.7000000 94.0300000 93.6300000 93.9400000 3160
123 60 09/25/23 11:00 93.9300000 94.2500000 93.8300000 94.1300000 5751
123 60 09/25/23 12:00 94.1000000 94.2100000 93.6300000 93.8100000 17800
123 60 09/25/23 13:00 93.8200000 93.8800000 93.2400000 93.6800000 7851
123 60 09/25/23 14:00 93.6900000 93.7500000 93.4200000 93.4600000 3067
123 60 09/25/23 15:00 93.4800000 93.6000000 93.1700000 93.1900000 10011
123 60 09/25/23 16:00 93.1900000 93.4000000 92.9200000 93.2600000 18834
123 60 09/25/23 17:00 93.2500000 93.8300000 93.1400000 93.2700000 25655
123 60 09/25/23 18:00 93.2600000 93.4900000 92.5700000 92.7300000 21665
123 60 09/25/23 19:00 92.7300000 93.1700000 92.5400000 93.0000000 16912
123 60 09/25/23 20:00 93.0100000 93.5700000 93.0100000 93.2800000 10139
123 60 09/25/23 21:00 93.2700000 93.4700000 93.1100000 93.2700000 7412
123 60 09/25/23 22:00 93.2700000 93.5200000 93.1400000 93.3100000 18970
123 60 09/25/23 23:00 93.3000000 93.4400000 93.2300000 93.3800000 2364
123 60 09/26/23 00:00 93.4000000 93.4600000 93.3000000 93.3300000 2076
123 60 09/26/23 03:00 93.4100000 93.4100000 93.4100000 93.4100000 15
123 60 09/26/23 04:00 93.4100000 93.4100000 93.1000000 93.1000000 219
123 60 09/26/23 05:00 93.0800000 93.3600000 93.0300000 93.2600000 506
123 60 09/26/23 06:00 93.2800000 93.3600000 93.0700000 93.1000000 505
123 60 09/26/23 07:00 93.0300000 93.0900000 92.8600000 92.9100000 1514
123 60 09/26/23 08:00 92.9100000 92.9200000 92.8100000 92.8800000 475
123 60 09/26/23 09:00 92.8800000 92.9700000 92.7600000 92.8200000 775
123 60 09/26/23 10:00 92.8100000 92.8600000 92.2500000 92.4000000 10081
123 60 09/26/23 11:00 92.3900000 92.3900000 91.8000000 92.2700000 15594
123 60 09/26/23 12:00 92.2800000 92.4300000 91.9900000 92.2400000 14562
123 60 09/26/23 13:00 92.2500000 92.5600000 92.1000000 92.5000000 10590
123 60 09/26/23 14:00 92.4600000 92.7200000 92.4300000 92.5300000 8568
123 60 09/26/23 15:00 92.5700000 92.6900000 92.3600000 92.4700000 7255
123 60 09/26/23 16:00 92.4900000 92.9300000 92.4600000 92.8200000 8908
123 60 09/26/23 17:00 92.8400000 93.3000000 92.6100000 93.2300000 14857
123 60 09/26/23 18:00 93.2200000 93.7800000 92.8600000 93.6200000 16502
123 60 09/26/23 19:00 93.6200000 94.0700000 93.4700000 93.9400000 14190
123 60 09/26/23 20:00 93.9700000 94.2100000 93.9100000 94.0900000 13949
123 60 09/26/23 21:00 94.0800000 94.1700000 93.9000000 94.1400000 7651
123 60 09/26/23 22:00 94.1500000 94.1600000 93.8500000 94.0100000 22933
123 60 09/26/23 23:00 94.0100000 94.1100000 93.9800000 94.0700000 3345
123 60 09/27/23 00:00 94.0700000 94.1900000 94.0300000 94.0900000 2794
123 60 09/27/23 03:00 94.0700000 94.0700000 94.0700000 94.0700000 15
123 60 09/27/23 04:00 94.0700000 94.2900000 94.0700000 94.1900000 290
123 60 09/27/23 05:00 94.1700000 94.8200000 94.1700000 94.8100000 2455
123 60 09/27/23 06:00 94.8000000 94.8100000 94.6600000 94.7600000 808
123 60 09/27/23 07:00 94.7800000 94.9500000 94.7300000 94.8800000 3259
123 60 09/27/23 08:00 94.9300000 94.9300000 94.8700000 94.8800000 237
123 60 09/27/23 09:00 94.8600000 94.9500000 94.8500000 94.9200000 1697
123 60 09/27/23 10:00 94.9000000 94.9900000 94.4500000 94.4600000 3959
123 60 09/27/23 11:00 94.4800000 94.7400000 94.3800000 94.7000000 6457
123 60 09/27/23 12:00 94.6700000 94.9400000 94.5300000 94.7900000 10989
123 60 09/27/23 13:00 94.7700000 94.9700000 94.5000000 94.7600000 5296
123 60 09/27/23 14:00 94.7700000 95.2000000 94.7700000 95.0600000 7408
123 60 09/27/23 15:00 95.0600000 95.4700000 95.0100000 95.2500000 4398
123 60 09/27/23 16:00 95.2700000 95.7600000 95.1800000 95.4400000 8332
123 60 09/27/23 17:00 95.4700000 95.8900000 95.1700000 95.6400000 12244
123 60 09/27/23 18:00 95.6900000 96.2600000 95.5400000 95.9600000 16051
123 60 09/27/23 19:00 95.9700000 97.0600000 95.9100000 96.5300000 23426
123 60 09/27/23 20:00 96.5400000 97.0200000 96.5300000 96.8300000 11324
123 60 09/27/23 21:00 96.8300000 96.8900000 96.4200000 96.5900000 8762
123 60 09/27/23 22:00 96.5900000 97.0300000 96.4400000 96.6500000 14840
123 60 09/27/23 23:00 96.6500000 96.7300000 96.5200000 96.5700000 881
123 60 09/28/23 00:00 96.5700000 96.6100000 96.4900000 96.5100000 364
123 60 09/28/23 03:00 96.7100000 96.7100000 96.7100000 96.7100000 15
123 60 09/28/23 04:00 96.7100000 97.3700000 96.6800000 97.3700000 589
123 60 09/28/23 05:00 97.3400000 97.6900000 97.2400000 97.3800000 1769
123 60 09/28/23 06:00 97.3800000 97.6100000 97.1400000 97.4000000 985
123 60 09/28/23 07:00 97.4200000 97.4300000 97.2100000 97.3000000 700
123 60 09/28/23 08:00 97.3000000 97.4100000 97.2400000 97.3800000 160
123 60 09/28/23 09:00 97.3800000 97.3900000 97.2000000 97.3800000 352
123 60 09/28/23 10:00 97.3500000 97.3800000 97.1300000 97.3700000 1316
123 60 09/28/23 11:00 97.3700000 97.5200000 97.1400000 97.2400000 5387
123 60 09/28/23 12:00 97.2400000 97.2400000 96.3000000 96.6400000 13969
123 60 09/28/23 13:00 96.6400000 96.7600000 95.9800000 95.9900000 4155
123 60 09/28/23 14:00 96.0000000 96.4000000 95.8300000 96.2900000 3067
123 60 09/28/23 15:00 96.2900000 96.3400000 95.9400000 96.1500000 2422
123 60 09/28/23 16:00 96.1400000 96.2800000 95.6900000 95.9600000 5034
123 60 09/28/23 17:00 95.9700000 96.1200000 95.6200000 95.8100000 4839
123 60 09/28/23 18:00 95.7900000 96.1200000 95.4900000 95.7000000 7412
123 60 09/28/23 19:00 95.7600000 96.4300000 95.7500000 96.0300000 9243
123 60 09/28/23 20:00 96.0300000 96.0800000 95.5200000 95.5700000 5401
123 60 09/28/23 21:00 95.5700000 95.6000000 94.7600000 94.9300000 7341
123 60 09/28/23 22:00 94.9300000 95.4600000 94.9000000 95.1600000 15616
123 60 09/28/23 23:00 95.2900000 95.4100000 95.1600000 95.1800000 648
123 60 09/29/23 00:00 95.2600000 95.2600000 95.1400000 95.1400000 522
123 60 09/29/23 03:00 95.1400000 95.1400000 95.1400000 95.1400000 15
123 60 09/29/23 04:00 95.1400000 95.1400000 92.9400000 93.0200000 1834
123 60 09/29/23 05:00 93.0300000 93.4400000 92.9500000 93.4200000 3204
123 60 09/29/23 06:00 93.4200000 93.4500000 93.2200000 93.3000000 2903
123 60 09/29/23 07:00 93.2900000 93.3000000 93.1800000 93.2400000 1883
123 60 09/29/23 08:00 93.2200000 93.2200000 93.1300000 93.1600000 1831
123 60 09/29/23 09:00 93.1400000 93.1700000 92.9000000 93.0600000 7508
123 60 09/29/23 10:00 93.0600000 93.1900000 92.9000000 93.0600000 6159
123 60 09/29/23 11:00 93.0700000 93.3800000 92.8900000 92.9900000 28101
123 60 09/29/23 12:00 92.9900000 93.3900000 92.7400000 92.9400000 47174
123 60 09/29/23 13:00 92.9400000 93.5100000 92.8400000 93.4500000 25775
123 60 09/29/23 14:00 93.4500000 93.7600000 93.3700000 93.7300000 18183
123 60 09/29/23 15:00 93.7300000 94.0900000 93.6800000 94.0000000 22584
123 60 09/29/23 16:00 93.9900000 94.1300000 93.8700000 93.9100000 18086
123 60 09/29/23 17:00 93.9100000 93.9400000 92.6900000 92.8600000 48555
123 60 09/29/23 18:00 92.8400000 92.9800000 92.1600000 92.2600000 57744
123 60 09/29/23 19:00 92.2600000 92.7400000 92.0900000 92.5300000 52732
123 60 09/29/23 20:00 92.5200000 93.0600000 92.4000000 92.8900000 31536
123 60 09/29/23 21:00 92.8900000 92.9200000 91.9600000 92.1400000 26260
123 60 09/29/23 22:00 92.1400000 92.3800000 92.0100000 92.0900000 31576
123 60 09/29/23 23:00 92.1000000 92.4500000 91.9800000 92.2500000 6055
123 60 09/30/23 00:00 92.2500000 92.3300000 92.2200000 92.2900000 1101
123 60 10/02/23 01:00 92.1100000 92.1100000 92.1100000 92.1100000 60
123 60 10/02/23 02:00 92.1100000 92.5200000 92.1100000 92.5100000 1545
123 60 10/02/23 03:00 92.5100000 92.5700000 92.4400000 92.4700000 627
123 60 10/02/23 04:00 92.4700000 92.5400000 92.3600000 92.3600000 1006
123 60 10/02/23 05:00 92.3500000 92.5300000 92.2300000 92.4400000 1086
123 60 10/02/23 06:00 92.4400000 92.4600000 92.3900000 92.4400000 510
123 60 10/02/23 07:00 92.4400000 92.5500000 92.4400000 92.4800000 682
123 60 10/02/23 08:00 92.4800000 92.4800000 92.3200000 92.3300000 1337
123 60 10/02/23 09:00 92.3200000 92.3800000 92.2200000 92.2400000 1725
123 60 10/02/23 10:00 92.2400000 92.7700000 92.2400000 92.7600000 4101
123 60 10/02/23 11:00 92.7600000 92.7600000 92.0000000 92.3000000 40443
123 60 10/02/23 12:00 92.3000000 92.6800000 92.2800000 92.5900000 34460
123 60 10/02/23 13:00 92.6000000 93.0300000 92.3200000 92.9900000 18961
123 60 10/02/23 14:00 93.0000000 93.3300000 92.9200000 93.0700000 18502
123 60 10/02/23 15:00 93.0700000 93.2500000 92.7400000 92.7800000 12723
123 60 10/02/23 16:00 92.7900000 92.9700000 92.4800000 92.4900000 19481
123 60 10/02/23 17:00 92.4900000 92.8000000 91.6000000 91.9500000 39579
123 60 10/02/23 18:00 91.9300000 92.2000000 90.7000000 91.1600000 76458
123 60 10/02/23 19:00 91.1500000 91.4100000 90.6500000 90.9900000 58407
123 60 10/02/23 20:00 90.9700000 91.3300000 90.9700000 91.1100000 27643
123 60 10/02/23 21:00 91.1100000 91.1300000 90.6500000 90.6900000 22345
123 60 10/02/23 22:00 90.6900000 90.8100000 90.3500000 90.4700000 42501
123 60 10/02/23 23:00 90.4700000 90.6000000 90.4000000 90.5400000 8742
123 60 10/03/23 00:00 90.5500000 90.6100000 90.4300000 90.4400000 1642
123 60 10/03/23 03:00 90.4800000 90.4800000 90.4800000 90.4800000 15
123 60 10/03/23 04:00 90.4800000 90.4800000 90.1600000 90.1800000 2310
123 60 10/03/23 05:00 90.1700000 90.1800000 89.7000000 89.7500000 6312
123 60 10/03/23 06:00 89.7400000 89.8600000 89.6000000 89.6100000 8109
123 60 10/03/23 07:00 89.6000000 90.0100000 89.6000000 89.9800000 5988
123 60 10/03/23 08:00 89.9900000 90.0200000 89.7400000 89.8300000 6065
123 60 10/03/23 09:00 89.8300000 89.8400000 89.5000000 89.6100000 4409
123 60 10/03/23 10:00 89.6000000 90.4600000 89.5600000 90.4200000 15137
123 60 10/03/23 11:00 90.4200000 90.4300000 89.9200000 90.3800000 24249
123 60 10/03/23 12:00 90.3700000 90.7500000 90.2100000 90.6900000 38372
123 60 10/03/23 13:00 90.6900000 90.8000000 90.5700000 90.6900000 14944
123 60 10/03/23 14:00 90.6900000 90.7500000 90.0500000 90.0900000 21816
123 60 10/03/23 15:00 90.0900000 90.2400000 89.9600000 90.1100000 24044
123 60 10/03/23 16:00 90.1100000 90.6700000 90.0400000 90.4100000 28337
123 60 10/03/23 17:00 90.4100000 91.1300000 89.5800000 90.7700000 57306
123 60 10/03/23 18:00 90.7800000 90.9100000 90.2000000 90.6200000 19369
123 60 10/03/23 19:00 90.5200000 91.4100000 90.4500000 91.3100000 68715
123 60 10/03/23 20:00 91.3100000 91.5600000 91.1200000 91.1800000 41613
123 60 10/03/23 21:00 91.1800000 91.2800000 91.0000000 91.0400000 21791
123 60 10/03/23 22:00 91.0400000 91.0900000 90.7800000 91.0600000 29827
123 60 10/03/23 23:00 91.0600000 91.1600000 90.9800000 91.1500000 4077
123 60 10/04/23 00:00 91.1600000 91.1700000 90.9300000 91.0400000 4564
123 60 10/04/23 03:00 91.1000000 91.1000000 91.1000000 91.1000000 30
123 60 10/04/23 04:00 91.1000000 91.2100000 90.9300000 91.1300000 1350
123 60 10/04/23 05:00 91.1100000 91.1400000 90.6200000 90.8300000 1935
123 60 10/04/23 06:00 90.8200000 90.9400000 90.7000000 90.9400000 1436
123 60 10/04/23 07:00 90.9400000 90.9400000 90.7700000 90.8400000 1142
123 60 10/04/23 08:00 90.8400000 90.9100000 90.7200000 90.8900000 840
123 60 10/04/23 09:00 90.8800000 90.9300000 90.6300000 90.7600000 1535
123 60 10/04/23 10:00 90.7400000 90.7800000 90.4900000 90.5400000 6335
123 60 10/04/23 11:00 90.5400000 90.5400000 90.0800000 90.1100000 23218
123 60 10/04/23 12:00 90.1100000 90.5400000 89.8300000 90.4900000 39339
123 60 10/04/23 13:00 90.5000000 90.5700000 89.8500000 90.0100000 23326
123 60 10/04/23 14:00 90.0100000 90.1200000 89.1600000 89.4000000 38096
123 60 10/04/23 15:00 89.4100000 89.4800000 89.1600000 89.4300000 18173
123 60 10/04/23 16:00 89.4200000 89.4800000 88.7500000 89.3100000 33458
123 60 10/04/23 17:00 89.3000000 89.4800000 88.2100000 88.5300000 49827
123 60 10/04/23 18:00 88.5200000 88.5600000 87.5500000 87.6500000 49035
123 60 10/04/23 19:00 87.6500000 88.0500000 87.0500000 87.1200000 72944
123 60 10/04/23 20:00 87.1300000 87.1900000 86.7800000 86.9200000 45279
123 60 10/04/23 21:00 86.9100000 86.9800000 85.8300000 85.8300000 44115
123 60 10/04/23 22:00 85.8400000 86.3500000 85.7500000 86.1800000 55933
123 60 10/04/23 23:00 86.1900000 86.3000000 86.0200000 86.2100000 6731
123 60 10/05/23 00:00 86.2000000 86.2700000 85.9800000 86.0400000 4900
123 60 10/05/23 03:00 86.0900000 86.0900000 86.0900000 86.0900000 45
123 60 10/05/23 04:00 86.0900000 86.1100000 85.8400000 86.1000000 2751
123 60 10/05/23 05:00 86.0900000 86.1400000 85.9500000 86.0600000 3700
123 60 10/05/23 06:00 86.0500000 86.3400000 86.0400000 86.3400000 3531
123 60 10/05/23 07:00 86.3300000 86.5200000 86.3100000 86.3900000 3472
123 60 10/05/23 08:00 86.3900000 86.4900000 86.3100000 86.4100000 1974
123 60 10/05/23 09:00 86.3900000 86.4300000 86.1800000 86.2300000 3112
123 60 10/05/23 10:00 86.2400000 86.5000000 86.2300000 86.4600000 7586
123 60 10/05/23 11:00 86.4600000 86.4600000 85.5900000 85.9600000 24448
123 60 10/05/23 12:00 85.9600000 86.1500000 84.8600000 84.8700000 50362
123 60 10/05/23 13:00 84.8800000 85.4400000 84.8000000 84.9900000 28995
123 60 10/05/23 14:00 85.0000000 85.0700000 84.0600000 84.1500000 46503
123 60 10/05/23 15:00 84.1400000 84.8500000 84.0600000 84.8500000 26952
123 60 10/05/23 16:00 84.8400000 85.6900000 84.8400000 85.1500000 39125
123 60 10/05/23 17:00 85.1400000 85.3300000 84.3300000 85.2100000 44654
123 60 10/05/23 18:00 85.1800000 85.9600000 84.7900000 85.3700000 55411
123 60 10/05/23 19:00 85.3700000 85.4600000 83.8400000 84.1500000 49820
123 60 10/05/23 20:00 84.1600000 84.8700000 83.9100000 84.3500000 33160
123 60 10/05/23 21:00 84.3500000 84.8300000 84.0600000 84.7600000 23774
123 60 10/05/23 22:00 84.7500000 84.7600000 83.9400000 84.0600000 42989
123 60 10/05/23 23:00 84.0700000 84.2900000 84.0200000 84.1600000 7062
123 60 10/06/23 00:00 84.1700000 84.3100000 84.0800000 84.2700000 4245
123 60 10/06/23 03:00 84.1800000 84.1800000 84.1800000 84.1800000 15
123 60 10/06/23 04:00 84.1800000 84.6300000 84.1800000 84.6100000 1602
123 60 10/06/23 05:00 84.6100000 84.6100000 84.3400000 84.3800000 1114
123 60 10/06/23 06:00 84.3600000 84.4600000 84.3500000 84.4300000 1649
123 60 10/06/23 07:00 84.4300000 84.4300000 84.2800000 84.3200000 1968
123 60 10/06/23 08:00 84.3300000 84.3300000 84.1500000 84.1900000 1460
123 60 10/06/23 09:00 84.2000000 84.2500000 84.0600000 84.1300000 1874
123 60 10/06/23 10:00 84.1300000 84.4100000 84.0100000 84.2300000 7643
123 60 10/06/23 11:00 84.2200000 84.8000000 83.7600000 84.5600000 31915
123 60 10/06/23 12:00 84.5600000 84.5800000 84.1100000 84.1900000 32205
123 60 10/06/23 13:00 84.1700000 84.2800000 83.8000000 83.9400000 25377
123 60 10/06/23 14:00 83.9500000 84.4600000 83.9500000 84.3200000 16283
123 60 10/06/23 15:00 84.3200000 84.3200000 83.9700000 84.0600000 15900
123 60 10/06/23 16:00 84.0600000 84.6100000 83.4400000 84.3000000 59819
123 60 10/06/23 17:00 84.3100000 84.8800000 83.5200000 83.9500000 35337
123 60 10/06/23 18:00 83.9600000 84.2000000 83.5200000 84.1700000 43400
123 60 10/06/23 19:00 84.1700000 84.8400000 84.0000000 84.7100000 47743
123 60 10/06/23 20:00 84.7000000 84.9500000 84.3800000 84.4100000 32421
123 60 10/06/23 21:00 84.4100000 84.6300000 84.2700000 84.4600000 20450
123 60 10/06/23 22:00 84.4600000 84.8300000 84.3500000 84.6300000 31389
123 60 10/06/23 23:00 84.6300000 84.6700000 84.3900000 84.4400000 6556
123 60 10/07/23 00:00 84.4400000 84.5000000 84.3800000 84.4700000 666
123 60 10/09/23 01:00 84.4300000 84.4300000 84.4300000 84.4300000 60
123 60 10/09/23 02:00 84.4300000 88.1500000 84.4300000 88.0300000 27667
123 60 10/09/23 03:00 88.0100000 88.1500000 87.2400000 87.3700000 6685
123 60 10/09/23 04:00 87.3800000 88.2100000 87.3300000 88.1400000 11081
123 60 10/09/23 05:00 88.1300000 89.0000000 88.0500000 88.0900000 19786
123 60 10/09/23 06:00 88.0800000 88.1000000 87.6400000 87.7500000 7209
123 60 10/09/23 07:00 87.7600000 87.9000000 87.5700000 87.6900000 3241
123 60 10/09/23 08:00 87.7000000 87.7900000 87.4400000 87.4600000 2177
123 60 10/09/23 09:00 87.4600000 87.6900000 87.2100000 87.5200000 5886
123 60 10/09/23 10:00 87.5100000 87.6700000 87.1200000 87.2100000 13585
123 60 10/09/23 11:00 87.2300000 87.5300000 86.5700000 86.6300000 21444
123 60 10/09/23 12:00 86.6200000 87.1900000 86.4200000 86.9000000 32829
123 60 10/09/23 13:00 86.9000000 87.4800000 86.6600000 87.2500000 19893
123 60 10/09/23 14:00 87.2500000 87.8600000 87.1500000 87.6000000 21155
123 60 10/09/23 15:00 87.6000000 87.8500000 87.2100000 87.8200000 14331
123 60 10/09/23 16:00 87.8300000 88.0600000 87.6600000 87.6800000 23541
123 60 10/09/23 17:00 87.6800000 87.8900000 86.9500000 87.0900000 40976
123 60 10/09/23 18:00 87.1000000 88.3500000 87.0900000 87.9000000 35580
123 60 10/09/23 19:00 87.9000000 88.2900000 87.7400000 88.0300000 38125
123 60 10/09/23 20:00 88.0400000 88.1900000 87.5500000 87.7300000 23715
123 60 10/09/23 21:00 87.7300000 88.1500000 87.5000000 87.5500000 23384
123 60 10/09/23 22:00 87.5500000 88.2600000 87.5500000 88.1600000 34277
123 60 10/09/23 23:00 88.1700000 88.2400000 88.0400000 88.1300000 5563
123 60 10/10/23 00:00 88.1200000 88.2600000 88.0400000 88.1400000 2064
123 60 10/10/23 03:00 88.2500000 88.2500000 88.2500000 88.2500000 15
123 60 10/10/23 04:00 88.2500000 88.2500000 87.8600000 87.9500000 3515
123 60 10/10/23 05:00 87.9600000 88.0900000 87.7000000 88.0200000 2840
123 60 10/10/23 06:00 88.0500000 88.1400000 87.8200000 87.8300000 2192
123 60 10/10/23 07:00 87.8300000 87.8900000 87.7900000 87.8200000 950
123 60 10/10/23 08:00 87.8200000 87.8400000 87.5800000 87.7100000 2331
123 60 10/10/23 09:00 87.7300000 87.8500000 87.6500000 87.7100000 1443
123 60 10/10/23 10:00 87.7100000 87.7600000 87.4100000 87.4800000 4495
123 60 10/10/23 11:00 87.4800000 87.9700000 87.1100000 87.6900000 19755
123 60 10/10/23 12:00 87.6800000 88.4900000 87.6400000 88.3100000 34533
123 60 10/10/23 13:00 88.3200000 88.3400000 87.7800000 87.8300000 18494
123 60 10/10/23 14:00 87.8300000 88.0700000 87.5800000 87.6800000 14279
123 60 10/10/23 15:00 87.6800000 87.8900000 87.5200000 87.7200000 13778
123 60 10/10/23 16:00 87.7300000 88.1400000 87.5800000 87.7900000 25445
123 60 10/10/23 17:00 87.7900000 88.1200000 87.3300000 87.4000000 34700
123 60 10/10/23 18:00 87.4000000 87.7300000 86.9100000 87.3000000 60632
123 60 10/10/23 19:00 87.3000000 87.5800000 87.0400000 87.5300000 42922
123 60 10/10/23 20:00 87.5400000 87.9000000 87.5000000 87.8500000 28263
123 60 10/10/23 21:00 87.8400000 87.9900000 87.3200000 87.6700000 26158
123 60 10/10/23 22:00 87.6700000 87.8700000 87.5300000 87.5700000 28170
123 60 10/10/23 23:00 87.5700000 87.5700000 87.4700000 87.5100000 3698
123 60 10/11/23 00:00 87.5200000 87.7400000 87.5000000 87.7300000 3378
123 60 10/11/23 03:00 87.7200000 87.7200000 87.7200000 87.7200000 15
123 60 10/11/23 04:00 87.7200000 87.9900000 87.7000000 87.9800000 1781
123 60 10/11/23 05:00 87.9800000 87.9900000 87.7000000 87.7900000 2646
123 60 10/11/23 06:00 87.7900000 87.9900000 87.7300000 87.9200000 986
123 60 10/11/23 07:00 87.9200000 87.9400000 87.8500000 87.9200000 1114
123 60 10/11/23 08:00 87.9200000 87.9700000 87.9000000 87.9200000 490
123 60 10/11/23 09:00 87.9200000 88.0500000 87.8100000 87.8800000 2615
123 60 10/11/23 10:00 87.8700000 88.1300000 87.7300000 88.0900000 5540
123 60 10/11/23 11:00 88.0900000 88.2600000 87.8600000 87.9600000 12258
123 60 10/11/23 12:00 87.9500000 87.9600000 87.5300000 87.5600000 44633
123 60 10/11/23 13:00 87.5600000 87.7100000 86.9800000 87.0900000 27157
123 60 10/11/23 14:00 87.0900000 87.5000000 87.0400000 87.3900000 10955
123 60 10/11/23 15:00 87.3800000 87.5200000 86.7200000 87.1300000 18514
123 60 10/11/23 16:00 87.1300000 87.2300000 86.7100000 86.8200000 25535
123 60 10/11/23 17:00 86.8100000 87.4000000 86.5700000 86.6400000 45030
123 60 10/11/23 18:00 86.6500000 86.8000000 85.4200000 85.7600000 63963
123 60 10/11/23 19:00 85.7500000 86.4200000 85.2100000 85.8700000 52225
123 60 10/11/23 20:00 85.8900000 86.7200000 85.8400000 86.5300000 37921
123 60 10/11/23 21:00 86.5200000 86.6600000 86.2400000 86.2800000 18436
123 60 10/11/23 22:00 86.2900000 86.3600000 85.5800000 86.1900000 42202
123 60 10/11/23 23:00 86.1900000 86.3800000 86.1600000 86.3100000 4605
123 60 10/12/23 00:00 86.3000000 86.3200000 85.5300000 85.7100000 9941
123 60 10/12/23 03:00 85.5400000 85.5400000 85.5400000 85.5400000 15
123 60 10/12/23 04:00 85.5400000 85.6600000 85.4600000 85.6500000 2497
123 60 10/12/23 05:00 85.6500000 85.6500000 85.3300000 85.4600000 2193
123 60 10/12/23 06:00 85.4600000 85.4800000 85.1800000 85.3000000 1861
123 60 10/12/23 07:00 85.3000000 85.5500000 85.2900000 85.5200000 2770
123 60 10/12/23 08:00 85.5100000 85.6500000 85.4700000 85.6000000 1228
123 60 10/12/23 09:00 85.6000000 85.6300000 85.2800000 85.4000000 2157
123 60 10/12/23 10:00 85.4000000 85.7100000 85.2700000 85.6400000 8758
123 60 10/12/23 11:00 85.6400000 86.5100000 85.6300000 86.4800000 27623
123 60 10/12/23 12:00 86.4800000 86.9200000 86.3000000 86.7500000 43924
123 60 10/12/23 13:00 86.7500000 87.0600000 86.5900000 86.7700000 13149
123 60 10/12/23 14:00 86.7300000 86.8800000 86.5900000 86.6900000 8204
123 60 10/12/23 15:00 86.7000000 87.2000000 86.6500000 87.1900000 12239
123 60 10/12/23 16:00 87.1900000 87.5800000 87.0400000 87.3900000 29523
123 60 10/12/23 17:00 87.3900000 87.6400000 86.9700000 87.1000000 29861
123 60 10/12/23 18:00 87.1000000 87.5600000 86.8600000 87.1500000 32965
123 60 10/12/23 19:00 87.1300000 87.5000000 86.0100000 86.4800000 52942
123 60 10/12/23 20:00 86.4800000 86.5400000 85.7100000 85.8500000 32276
123 60 10/12/23 21:00 85.8500000 86.0800000 85.4800000 85.6900000 35746
123 60 10/12/23 22:00 85.7000000 86.4000000 85.5000000 86.3500000 50097
123 60 10/12/23 23:00 86.3500000 86.4400000 86.2800000 86.4300000 5874
123 60 10/13/23 00:00 86.4300000 86.4300000 86.3000000 86.3600000 3721
123 60 10/13/23 03:00 86.2600000 86.2600000 86.2600000 86.2600000 15
123 60 10/13/23 04:00 86.2600000 86.5000000 86.2600000 86.3900000 1284
123 60 10/13/23 05:00 86.3800000 86.4800000 86.2800000 86.4500000 1094
123 60 10/13/23 06:00 86.4400000 86.6900000 86.3700000 86.6400000 2221
123 60 10/13/23 07:00 86.6500000 86.6600000 86.4500000 86.5100000 993
123 60 10/13/23 08:00 86.5300000 86.6400000 86.5100000 86.6200000 473
123 60 10/13/23 09:00 86.6200000 86.7500000 86.6100000 86.6400000 1707
123 60 10/13/23 10:00 86.6500000 87.1400000 86.5800000 87.1200000 7433
123 60 10/13/23 11:00 87.1200000 87.9200000 87.0400000 87.8700000 27074
123 60 10/13/23 12:00 87.8600000 88.3800000 87.8500000 88.2900000 29026
123 60 10/13/23 13:00 88.2800000 89.2200000 88.2600000 89.1300000 37266
123 60 10/13/23 14:00 89.1300000 89.3700000 88.8500000 89.1100000 26854
123 60 10/13/23 15:00 89.1100000 89.5300000 88.8400000 89.4600000 15779
123 60 10/13/23 16:00 89.4600000 89.9400000 89.2800000 89.7100000 29692
123 60 10/13/23 17:00 89.7200000 89.7200000 88.5600000 88.7600000 46783
123 60 10/13/23 18:00 88.7500000 89.5400000 88.7200000 89.2200000 40309
123 60 10/13/23 19:00 89.2200000 89.7500000 88.9400000 89.7200000 49438
123 60 10/13/23 20:00 89.7200000 90.1300000 89.5700000 90.1100000 36798
123 60 10/13/23 21:00 90.1100000 90.5000000 90.1000000 90.4900000 36013
123 60 10/13/23 22:00 90.4900000 90.9900000 90.4000000 90.8400000 50648
123 60 10/13/23 23:00 90.8400000 90.9400000 90.7000000 90.8700000 8433
123 60 10/14/23 00:00 90.8700000 91.0000000 90.8500000 90.9400000 2788
123 60 10/16/23 01:00 90.8000000 90.8000000 90.8000000 90.8000000 60
123 60 10/16/23 02:00 90.8000000 91.2000000 90.1800000 90.8200000 5521
123 60 10/16/23 03:00 90.8100000 91.0600000 90.7900000 90.8100000 660
123 60 10/16/23 04:00 90.8300000 90.8300000 90.4200000 90.6600000 2876
123 60 10/16/23 05:00 90.6600000 90.9200000 90.4200000 90.8800000 4091
123 60 10/16/23 06:00 90.8900000 91.0800000 90.8200000 90.9400000 2891
123 60 10/16/23 07:00 90.9300000 91.0900000 90.7600000 90.9800000 1870
123 60 10/16/23 08:00 90.9800000 90.9900000 90.8700000 90.9600000 941
